Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-03 09:30:00-04:00,1183.6099853515625,1190.02001953125,1176.0,1187.5699462890625,1187.5699462890625,3495523
2021-11-03 09:45:00-04:00,1188.0,1190.199951171875,1174.9300537109375,1178.4000244140625,1178.4000244140625,1985694
2021-11-03 10:00:00-04:00,1178.5699462890625,1179.9000244140625,1170.030029296875,1177.8072509765625,1177.8072509765625,1410495
2021-11-03 10:15:00-04:00,1177.75,1187.0,1177.0,1183.3299560546875,1183.3299560546875,1150173
2021-11-03 10:30:00-04:00,1182.699951171875,1184.7239990234375,1176.0,1177.3299560546875,1177.3299560546875,730885
2021-11-03 10:45:00-04:00,1177.469970703125,1183.0,1173.1700439453125,1175.0,1175.0,754621
2021-11-03 11:00:00-04:00,1174.93994140625,1179.5250244140625,1172.2801513671875,1174.416748046875,1174.416748046875,584622
2021-11-03 11:15:00-04:00,1174.2900390625,1176.75,1172.5111083984375,1173.4749755859375,1173.4749755859375,478108
2021-11-03 11:30:00-04:00,1173.3199462890625,1173.800048828125,1161.0,1166.989990234375,1166.989990234375,1207959
2021-11-03 11:45:00-04:00,1166.8668212890625,1170.489990234375,1163.6600341796875,1165.7750244140625,1165.7750244140625,647321
2021-11-03 12:00:00-04:00,1165.550048828125,1166.43994140625,1152.6199951171875,1154.5,1154.5,880338
2021-11-03 12:15:00-04:00,1154.47998046875,1170.4071044921875,1154.0899658203125,1170.324951171875,1170.324951171875,1101014
2021-11-03 12:30:00-04:00,1170.5,1183.0,1168.0,1178.5,1178.5,2003478
2021-11-03 12:45:00-04:00,1178.52001953125,1180.300048828125,1175.1099853515625,1178.0,1178.0,780566
2021-11-03 13:00:00-04:00,1178.0,1179.949951171875,1173.330078125,1173.7449951171875,1173.7449951171875,555208
2021-11-03 13:15:00-04:00,1173.6300048828125,1179.0799560546875,1172.1700439453125,1177.3399658203125,1177.3399658203125,464529
