Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-03 09:30:00-04:00,332.9949951171875,333.3299865722656,331.3599853515625,332.7200012207031,332.7200012207031,1927080
2021-11-03 09:45:00-04:00,332.67999267578125,333.17999267578125,332.6099853515625,332.8500061035156,332.8500061035156,813327
2021-11-03 10:00:00-04:00,332.9100036621094,332.9700012207031,331.3399963378906,331.739990234375,331.739990234375,829974
2021-11-03 10:15:00-04:00,331.739990234375,331.78948974609375,330.8500061035156,330.8599853515625,330.8599853515625,794429
2021-11-03 10:30:00-04:00,330.8800048828125,331.3599853515625,330.77978515625,331.07000732421875,331.07000732421875,602697
2021-11-03 10:45:00-04:00,331.0799865722656,331.55999755859375,330.9200134277344,331.4800109863281,331.4800109863281,691790
2021-11-03 11:00:00-04:00,331.489990234375,331.5299987792969,330.6499938964844,330.989990234375,330.989990234375,524627
2021-11-03 11:15:00-04:00,330.989990234375,331.44000244140625,330.89111328125,331.239990234375,331.239990234375,424742
2021-11-03 11:30:00-04:00,331.260009765625,331.3800048828125,330.75,331.3609924316406,331.3609924316406,443995
2021-11-03 11:45:00-04:00,331.3599853515625,332.0299987792969,331.2619934082031,331.989990234375,331.989990234375,423456
2021-11-03 12:00:00-04:00,331.9700012207031,332.05999755859375,331.6449890136719,331.9294128417969,331.9294128417969,318945
2021-11-03 12:15:00-04:00,331.9599914550781,332.0400085449219,331.70001220703125,331.7099914550781,331.7099914550781,353487
2021-11-03 12:30:00-04:00,331.7049865722656,331.8800048828125,331.45001220703125,331.6310119628906,331.6310119628906,386380
2021-11-03 12:45:00-04:00,331.6400146484375,331.8099060058594,331.1679992675781,331.75,331.75,350502
2021-11-03 13:00:00-04:00,331.7699890136719,332.0,331.42999267578125,331.989990234375,331.989990234375,282416
2021-11-03 13:15:00-04:00,332.0,332.1199951171875,331.7900085449219,332.0400085449219,332.0400085449219,312217
2021-11-03 13:30:00-04:00,332.04998779296875,332.5498962402344,332.04998779296875,332.4800109863281,332.4800109863281,333621
2021-11-03 13:45:00-04:00,332.4800109863281,332.4800109863281,332.0674133300781,332.0849914550781,332.0849914550781,302463
2021-11-03 14:00:00-04:00,332.1099853515625,333.5299987792969,331.79998779296875,332.5,332.5,999228
2021-11-03 14:15:00-04:00,332.510009765625,333.4866027832031,332.1816101074219,333.2099914550781,333.2099914550781,525188
2021-11-03 14:30:00-04:00,333.2300109863281,333.80999755859375,332.8399963378906,333.57501220703125,333.57501220703125,621555
2021-11-03 14:45:00-04:00,333.6000061035156,334.8399963378906,333.6000061035156,334.010009765625,334.010009765625,954396
2021-11-03 15:00:00-04:00,334.0400085449219,334.32000732421875,333.82000732421875,334.25,334.25,692166
2021-11-03 15:15:00-04:00,334.260009765625,334.3620910644531,333.7699890136719,334.19500732421875,334.19500732421875,592400
2021-11-03 15:30:00-04:00,334.18499755859375,334.6199951171875,334.0899963378906,334.5400085449219,334.5400085449219,685796
2021-11-03 15:45:00-04:00,334.54998779296875,334.8999938964844,333.9200134277344,333.9800109863281,333.9800109863281,1773578
2021-11-04 09:30:00-04:00,332.2200012207031,332.6000061035156,329.6549987792969,332.2699890136719,332.2699890136719,3347408
2021-11-04 09:45:00-04:00,332.5,333.6300048828125,332.4599914550781,333.4849853515625,333.4849853515625,1385097
2021-11-04 10:00:00-04:00,333.5199890136719,334.7995910644531,333.2099914550781,334.7699890136719,334.7699890136719,1009548
2021-11-04 10:15:00-04:00,334.7774963378906,335.92999267578125,334.55999755859375,335.8699951171875,335.8699951171875,1184218
2021-11-04 10:30:00-04:00,335.885009765625,336.05999755859375,335.3299865722656,335.54998779296875,335.54998779296875,1074439
2021-11-04 10:45:00-04:00,335.54998779296875,336.1300048828125,334.8699951171875,334.9800109863281,334.9800109863281,880909
2021-11-04 11:00:00-04:00,335.0,335.30999755859375,334.32000732421875,334.7690124511719,334.7690124511719,754385
2021-11-04 11:15:00-04:00,334.7699890136719,335.1488952636719,334.2900085449219,334.8999938964844,334.8999938964844,631623
