Datetime,Open,High,Low,Close,Adj Close,Volume
2021-11-03 09:30:00-04:00,327.0799865722656,327.1499938964844,323.2550048828125,326.114990234375,326.114990234375,2045618
2021-11-03 09:45:00-04:00,326.5,329.70001220703125,326.4200134277344,328.6400146484375,328.6400146484375,1263413
2021-11-03 10:00:00-04:00,328.75,329.1138000488281,326.80999755859375,327.4200134277344,327.4200134277344,810800
2021-11-03 10:15:00-04:00,327.4599914550781,328.80999755859375,327.1156921386719,328.260009765625,328.260009765625,681725
2021-11-03 10:30:00-04:00,328.29998779296875,328.7799987792969,327.29998779296875,327.4700012207031,327.4700012207031,714761
2021-11-03 10:45:00-04:00,327.4801025390625,328.1199951171875,326.7300109863281,328.0899963378906,328.0899963378906,554904
2021-11-03 11:00:00-04:00,328.1000061035156,328.2200012207031,326.92999267578125,327.1199951171875,327.1199951171875,464706
2021-11-03 11:15:00-04:00,327.1400146484375,327.8500061035156,327.1400146484375,327.3999938964844,327.3999938964844,346460
2021-11-03 11:30:00-04:00,327.3900146484375,327.7900085449219,327.0299987792969,327.75,327.75,357246
2021-11-03 11:45:00-04:00,327.7250061035156,329.44000244140625,327.5517883300781,329.30999755859375,329.30999755859375,936006
2021-11-03 12:00:00-04:00,329.2900085449219,329.5,328.6199951171875,329.2900085449219,329.2900085449219,567164
2021-11-03 12:15:00-04:00,329.2799987792969,329.6700134277344,328.2099914550781,328.260009765625,328.260009765625,530618
2021-11-03 12:30:00-04:00,328.260009765625,328.92999267578125,327.9700012207031,328.510009765625,328.510009765625,563461
2021-11-03 12:45:00-04:00,328.5,328.8598937988281,328.3599853515625,328.739990234375,328.739990234375,288256
2021-11-03 13:00:00-04:00,328.75,329.04998779296875,328.3349914550781,329.0299987792969,329.0299987792969,386695
2021-11-03 13:15:00-04:00,329.0400085449219,329.2449951171875,328.260009765625,328.8800048828125,328.8800048828125,428568
2021-11-03 13:30:00-04:00,328.9150085449219,329.4200134277344,328.7950134277344,329.29998779296875,329.29998779296875,360023
2021-11-03 13:45:00-04:00,329.29998779296875,329.8500061035156,329.1300048828125,329.17999267578125,329.17999267578125,537417
2021-11-03 14:00:00-04:00,329.17999267578125,330.2099914550781,328.29998779296875,328.6199951171875,328.6199951171875,1188461
2021-11-03 14:15:00-04:00,328.57000732421875,329.510009765625,327.8399963378906,328.739990234375,328.739990234375,703194
2021-11-03 14:30:00-04:00,328.7799987792969,329.1300048828125,327.739990234375,328.9200134277344,328.9200134277344,631163
2021-11-03 14:45:00-04:00,328.9599914550781,330.0299987792969,328.95001220703125,329.8800048828125,329.8800048828125,600265
2021-11-03 15:00:00-04:00,329.9200134277344,330.5,329.4901123046875,330.0982971191406,330.0982971191406,891173
2021-11-03 15:15:00-04:00,330.0799865722656,330.7900085449219,329.6099853515625,330.7699890136719,330.7699890136719,788732
2021-11-03 15:30:00-04:00,330.7799987792969,331.79998779296875,330.6700134277344,331.364990234375,331.364990234375,985589
2021-11-03 15:45:00-04:00,331.3299865722656,332.1499938964844,331.29998779296875,331.69500732421875,331.69500732421875,1314957
2021-11-04 09:30:00-04:00,333.5,336.5899963378906,333.20001220703125,335.760009765625,335.760009765625,2468650
2021-11-04 09:45:00-04:00,336.0,337.2550048828125,335.7200012207031,335.75299072265625,335.75299072265625,1592000
2021-11-04 10:00:00-04:00,335.80999755859375,335.8500061035156,334.32000732421875,335.17498779296875,335.17498779296875,1164604
2021-11-04 10:15:00-04:00,335.17498779296875,335.9100036621094,334.6300048828125,335.45001220703125,335.45001220703125,695951
2021-11-04 10:30:00-04:00,335.4700012207031,336.3299865722656,335.44000244140625,336.2900085449219,336.2900085449219,742208
2021-11-04 10:45:00-04:00,336.29998779296875,337.2699890136719,335.9100036621094,336.92999267578125,336.92999267578125,981606
2021-11-04 11:00:00-04:00,336.95001220703125,336.989990234375,335.66009521484375,336.3844909667969,336.3844909667969,775862
2021-11-04 11:15:00-04:00,336.4079895019531,336.489990234375,334.3399963378906,334.6400146484375,334.6400146484375,704816
2021-11-04 11:30:00-04:00,334.6499938964844,334.67999267578125,333.29998779296875,333.489990234375,333.489990234375,738168
2021-11-04 11:45:00-04:00,333.4800109863281,333.6000061035156,332.70001220703125,333.5,333.5,880135
2021-11-04 12:00:00-04:00,333.5,334.9800109863281,333.4599914550781,334.9100036621094,334.9100036621094,729486
2021-11-04 12:15:00-04:00,334.8900146484375,335.20001220703125,334.25,334.44000244140625,334.44000244140625,501834
2021-11-04 12:30:00-04:00,334.5,334.55999755859375,333.6600036621094,333.739990234375,333.739990234375,497947
2021-11-04 12:45:00-04:00,333.7300109863281,334.1199951171875,333.3299865722656,334.07000732421875,334.07000732421875,491758
2021-11-04 13:00:00-04:00,334.0899963378906,334.1499938964844,333.0177001953125,333.5400085449219,333.5400085449219,514472
2021-11-04 13:15:00-04:00,333.5318908691406,334.1400146484375,333.2200012207031,334.1099853515625,334.1099853515625,387129
2021-11-04 13:30:00-04:00,334.1199951171875,335.17999267578125,333.8299865722656,334.7149963378906,334.7149963378906,525706
2021-11-04 13:45:00-04:00,334.7149963378906,335.6499938964844,334.70001220703125,334.9949951171875,334.9949951171875,640248
2021-11-04 14:00:00-04:00,335.0199890136719,335.57000732421875,334.6400146484375,335.4100036621094,335.4100036621094,543944
2021-11-04 14:15:00-04:00,335.4200134277344,335.82000732421875,335.0199890136719,335.6099853515625,335.6099853515625,514690
